_행정구,행정동,이름,주소,도로명 주소,카테고리,입력주소,X,Y,CLSS,PNU,주소구분,표준신주소,표준구주소,우편번호,행정동코드,행정동명,법정동코드,법정동명,대분류
중구,남포동,카마타케 제면소,부산광역시 중구 남포동3가 2-3,부산광역시 중구 비프광장로 31-1," 우동, 붓카케우동 ",부산광역시 중구 남포동3가 2-3,129.0285762,35.0989906,정좌표,2.61101e+18,구주소,부산광역시 중구 비프광장로 31-1,부산광역시 중구 남포동3가 2-3,48953.0,2611058000.0,남포동,2611013800,남포동3가,면류
중구,남포동,김해식당,부산광역시 중구 남포동5가 75-3,부산광역시 중구 자갈치로 51-2," 아구찜, 아구수육 ",부산광역시 중구 남포동5가 75-3,129.029939,35.0974737,정좌표,2.61101e+18,구주소,부산광역시 중구 자갈치로 51-2,부산광역시 중구 남포동5가 75-3,48983.0,2611058000.0,남포동,2611014000,남포동5가,생선류
중구,남포동,스시부엌,부산광역시 중구 남포동2가 31-2,부산광역시 중구 남포길 40 1층 스시부엌," 스시, 오마카세 ",부산광역시 중구 남포동2가 31-2,129.0329193,35.0981064,정좌표,2.61101e+18,구주소,부산광역시 중구 남포길 40,부산광역시 중구 남포동2가 31-2,48954.0,2611058000.0,남포동,2611013700,남포동2가,생선류
중구,남포동,영심이찐빵,부산광역시 중구 남포동6가 62-2,부산광역시 중구 구덕로 85," 찐빵, 도너츠 ",부산광역시 중구 남포동6가 62-2,129.0265125,35.0971061,정좌표,2.61101e+18,구주소,부산광역시 중구 구덕로 85,부산광역시 중구 남포동6가 62-2,48982.0,2611058000.0,남포동,2611014100,남포동6가,밥류
중구,남포동,채도,부산광역시 중구 남포동3가 13-4,부산광역시 중구 남포길 12 2층," 커피, 카페 ",부산광역시 중구 남포동3가 13-4,129.0300658,35.0988337,정좌표,2.61101e+18,구주소,부산광역시 중구 남포길 12,부산광역시 중구 남포동3가 13-4,48953.0,2611058000.0,남포동,2611013800,남포동3가,커피
중구,남포동,제일꼼장어,부산광역시 중구 남포동4가 29-7,부산광역시 중구 자갈치해안로 65," 꼼장어, 산꼼장어 ",부산광역시 중구 남포동4가 29-7,129.0322715,35.0971834,정좌표,2.61101e+18,구주소,부산광역시 중구 자갈치해안로 65,부산광역시 중구 남포동4가 29-7,48984.0,2611058000.0,남포동,2611013900,남포동4가,생선류
중구,남포동,하카다라멘,부산광역시 중구 남포동3가 15-2,부산광역시 중구 남포길 4," 라멘, 하카다라멘 ",부산광역시 중구 남포동3가 15-2,129.0292103,35.098832,정좌표,2.61101e+18,구주소,부산광역시 중구 남포길 4,부산광역시 중구 남포동3가 15-2,48953.0,2611058000.0,남포동,2611013800,남포동3가,면류
중구,남포동,고집파닭,부산광역시 중구 남포동3가 3-5,부산광역시 중구 비프광장로 33-2 2층," 치킨, 파닭 ",부산광역시 중구 남포동3가 3-5,129.0288402,35.0990515,정좌표,2.61101e+18,구주소,부산광역시 중구 비프광장로 33-2,부산광역시 중구 남포동3가 3-5,48953.0,2611058000.0,남포동,2611013800,남포동3가,닭고기류
중구,남포동,탑플로어,부산광역시 중구 남포동2가 20-3,부산광역시 중구 구덕로48번길 4-1 2층," 치즈케익, 디저트카페 ",부산광역시 중구 남포동2가 20-3,129.0307995,35.0987373,정좌표,2.61101e+18,구주소,부산광역시 중구 구덕로48번길 4-1,부산광역시 중구 남포동2가 20-3,48953.0,2611058000.0,남포동,2611013700,남포동2가,커피
중구,남포동,냉삼의 정점,부산광역시 중구 남포동2가 28-3,부산광역시 중구 구덕로 30 1층," 냉동삼겹살, 껍데기 ",부산광역시 중구 남포동2가 28-3,129.0326451,35.0981087,정좌표,2.61101e+18,구주소,부산광역시 중구 구덕로 30,부산광역시 중구 남포동2가 28-3,48954.0,2611058000.0,남포동,2611013700,남포동2가,돼지고기류
중구,남포동,홍유단,부산광역시 중구 남포동2가 24-2," 부산광역시 중구 구덕로34번길 5 2,3층 ",중식,부산광역시 중구 남포동2가 24-2,129.0320353,35.0984564,정좌표,2.61101e+18,구주소,부산광역시 중구 구덕로34번길 5,부산광역시 중구 남포동2가 24-2,48953.0,2611058000.0,남포동,2611013700,남포동2가,면류
중구,남포동,마카오박,부산광역시 중구 광복동1가 30-4,부산광역시 중구 광복로 91-12," 맥주, 감바스 ",부산광역시 중구 광복동1가 30-4,129.0349036,35.0989097,정좌표,2.61101e+18,구주소,부산광역시 중구 광복로 91-12,부산광역시 중구 광복동1가 30-4,48952.0,2611057000.0,광복동,2611013300,광복동1가,주류
중구,남포동,새옹지마,부산광역시 중구 광복동1가 5-9,부산광역시 중구 광복로97번안길 10," 돌게탕, la갈비 ",부산광역시 중구 광복동1가 5-9,129.0344242,35.0991572,정좌표,2.61101e+18,구주소,부산광역시 중구 광복로97번안길 10,부산광역시 중구 광복동1가 5-9,48952.0,2611057000.0,광복동,2611013300,광복동1가,국/탕/찌개류
중구,남포동,광복동12시,부산광역시 중구 광복동2가 2-46,부산광역시 중구 광복로67번길 20-14," 커피, 치즈케이크 ",부산광역시 중구 광복동2가 2-46,129.0320703,35.0994927,정좌표,2.61101e+18,구주소,부산광역시 중구 광복로67번길 20-14,부산광역시 중구 광복동2가 2-46,48952.0,2611057000.0,광복동,2611013400,광복동2가,커피
중구,남포동,술이야,부산광역시 중구 남포동1가 77-2 1층,부산광역시 중구 태종로 18 1층 술이야," 냉삼, 고기집 ",부산광역시 중구 남포동1가 77-2 1층,129.0356068,35.0964068,정좌표,2.61101e+18,구주소,부산광역시 중구 태종로 18,부산광역시 중구 남포동1가 77-2,48984.0,2611058000.0,남포동,2611013600,남포동1가,돼지고기류
중구,남포동,오뚝이양분식,부산광역시 중구 남포동2가 20-5 2층,부산광역시 중구 남포길 20 2층," 돈까스, 순두부찌개 ",부산광역시 중구 남포동2가 20-5 2층,129.0309091,35.0987364,정좌표,2.61101e+18,구주소,부산광역시 중구 남포길 20,부산광역시 중구 남포동2가 20-5,48953.0,2611058000.0,남포동,2611013700,남포동2가,돼지고기류
중구,남포동,은주네횟집,부산광역시 중구 남포동4가 37-1,부산광역시 중구 자갈치해안로 52 자갈치시장,횟집,부산광역시 중구 남포동4가 37-1,129.030608,35.0965936,정좌표,2.61101e+18,구주소,부산광역시 중구 자갈치해안로 52,부산광역시 중구 남포동4가 37-1,48983.0,2611058000.0,남포동,2611013900,남포동4가,생선류
중구,남포동," 마담, 마담 "," 부산광역시 중구 광복동3가 5-6 1,2층 "," 부산광역시 중구 광복로67번길 30-18 1,2층 "," 브런치, 카페 ","부산광역시 중구 광복동3가 5-6 1,2층 ",129.0316052,35.1000105,정좌표,2.61101e+18,구주소,부산광역시 중구 광복로67번길 30-18,부산광역시 중구 광복동3가 5-6,48949.0,2611057000.0,광복동,2611013500,광복동3가,커피
중구,남포동,남포 삼계탕,부산광역시 중구 남포동3가 12-2,부산광역시 중구 남포길 16," 삼계탕, 인삼주 ",부산광역시 중구 남포동3가 12-2,129.0303722,35.098777,정좌표,2.61101e+18,구주소,부산광역시 중구 남포길 16,부산광역시 중구 남포동3가 12-2,48953.0,2611058000.0,남포동,2611013800,남포동3가,국/탕/찌개류
중구,남포동,분짜라붐,부산광역시 중구 남포동3가 5,부산광역시 중구 남포길 5 2층," 베트남음식, 분짜 ",부산광역시 중구 남포동3가 5,129.0293441,35.0990021,정좌표,2.61101e+18,구주소,부산광역시 중구 남포길 5,부산광역시 중구 남포동3가 5,48953.0,2611058000.0,남포동,2611013800,남포동3가,밥류
중구,남포동,구땡식당,부산광역시 중구 남포동5가 30-1,부산광역시 중구 중구로6번길 6-1 1층," 파절이삼겹살, 볶음밥 ",부산광역시 중구 남포동5가 30-1,129.0285788,35.0983235,정좌표,2.61101e+18,구주소,부산광역시 중구 중구로6번길 6-1,부산광역시 중구 남포동5가 30-1,48953.0,2611058000.0,남포동,2611014000,남포동5가,돼지고기류
중구,남포동,고등어정식할매집,부산광역시 중구 남포동6가 32,부산광역시 중구 자갈치로23번길 6," 생선구이, 고등어 ",부산광역시 중구 남포동6가 32,129.027004,35.0969397,정좌표,2.61101e+18,구주소,부산광역시 중구 자갈치로23번길 6,부산광역시 중구 남포동6가 32,48982.0,2611058000.0,남포동,2611014100,남포동6가,생선류
중구,남포동,영도횟집,부산광역시 중구 남포동4가 37-1,부산광역시 중구 자갈치해안로 52 자갈치시장 1층,횟집,부산광역시 중구 남포동4가 37-1,129.030608,35.0965936,정좌표,2.61101e+18,구주소,부산광역시 중구 자갈치해안로 52,부산광역시 중구 남포동4가 37-1,48983.0,2611058000.0,남포동,2611013900,남포동4가,생선류
중구,남포동,백호상회,부산광역시 중구 남포동4가 37-1,부산광역시 중구 자갈치해안로 52,횟집,부산광역시 중구 남포동4가 37-1,129.030608,35.0965936,정좌표,2.61101e+18,구주소,부산광역시 중구 자갈치해안로 52,부산광역시 중구 남포동4가 37-1,48983.0,2611058000.0,남포동,2611013900,남포동4가,생선류
중구,남포동,꼬모도,부산광역시 중구 광복동2가 11-1,부산광역시 중구 광복로 59-1," 화덕피자, 파스타 ",부산광역시 중구 광복동2가 11-1,129.0317503,35.0993422,정좌표,2.61101e+18,구주소,부산광역시 중구 광복로 59-1,부산광역시 중구 광복동2가 11-1,48952.0,2611057000.0,광복동,2611013400,광복동2가,패스트푸드류
중구,남포동,커피네루다,부산광역시 중구 남포동2가 39-6,부산광역시 중구 구덕로 18-1 1층," 카페, 디저트 ",부산광역시 중구 남포동2가 39-6,129.033585,35.0978483,정좌표,2.61101e+18,구주소,부산광역시 중구 구덕로 18-1,부산광역시 중구 남포동2가 39-6,48954.0,2611058000.0,남포동,2611013700,남포동2가,커피
중구,남포동,남포집,부산 중구 광복동1가 19-1,부산광역시 중구 광복로85번길 4," 삼겹살, 양곱창 ",부산 중구 광복동1가 19-1,129.0343754,35.09877,정좌표,2.61101e+18,구주소,부산광역시 중구 광복로85번길 4,부산광역시 중구 광복동1가 19-1,48952.0,2611057000.0,광복동,2611013300,광복동1가,돼지고기류
중구,남포동,쓰리몽키즈,부산광역시 중구 광복동1가 29-2,부산광역시 중구 광복로97번안길 9," 맥주, 수제맥주 ",부산광역시 중구 광복동1가 29-2,129.034598,35.0990295,정좌표,2.61101e+18,구주소,부산광역시 중구 광복로97번안길 9,부산광역시 중구 광복동1가 29-2,48952.0,2611057000.0,광복동,2611013300,광복동1가,주류
중구,남포동,수정횟집,부산광역시 중구 남포동4가 30-3 1층,부산광역시 중구 자갈치해안로 57-1 1층," 횟집, 생선구이 ",부산광역시 중구 남포동4가 30-3 1층,129.0313718,35.097155,정좌표,2.61101e+18,구주소,부산광역시 중구 자갈치해안로 57-1,부산광역시 중구 남포동4가 30-3,48984.0,2611058000.0,남포동,2611013900,남포동4가,생선류
중구,남포동,아비꼬,부산광역시 중구 남포동3가 12-7,부산광역시 중구 남포길 14 1층," 카레, 카레전문 ",부산광역시 중구 남포동3가 12-7,129.0302413,35.0988322,정좌표,2.61101e+18,구주소,부산광역시 중구 남포길 14,부산광역시 중구 남포동3가 12-7,48953.0,2611058000.0,남포동,2611013800,남포동3가,밥류
중구,남포동,Ground27,부산광역시 중구 광복동1가 27,부산광역시 중구 광복로 91 1층," 커피, 밀크티 ",부산광역시 중구 광복동1가 27,129.0347707,35.0988027,정좌표,2.61101e+18,구주소,부산광역시 중구 광복로 91,부산광역시 중구 광복동1가 27,48952.0,2611057000.0,광복동,2611013300,광복동1가,커피
중구,남포동,장한상회,부산광역시 중구 남포동5가 92,부산광역시 중구 자갈치로 42 (남포동5가)," 횟집, 감성돔 ",부산광역시 중구 남포동5가 92,129.0290755,35.096832,정좌표,2.61101e+18,구주소,부산광역시 중구 자갈치로 42,부산광역시 중구 남포동5가 92,48983.0,2611058000.0,남포동,2611014000,남포동5가,생선류
중구,남포동,범전동오뎅집,부산광역시 중구 남포동6가 70-3,부산광역시 중구 구덕로 84 범전동오뎅집," 어묵, 오뎅바 ",부산광역시 중구 남포동6가 70-3,129.0267491,35.0976089,정좌표,2.61101e+18,구주소,부산광역시 중구 구덕로 84,부산광역시 중구 남포동6가 70-3,48981.0,2611058000.0,남포동,2611014100,남포동6가,밥류
중구,남포동,류이즈 커피바,부산광역시 중구 남포동3가 14-5,부산광역시 중구 남포길 6 5층," 카페, 커피 ",부산광역시 중구 남포동3가 14-5,129.0293421,35.0988489,정좌표,2.61101e+18,구주소,부산광역시 중구 남포길 6,부산광역시 중구 남포동3가 14-5,48953.0,2611058000.0,남포동,2611013800,남포동3가,커피
중구,남포동,나폴리화덕,부산광역시 중구 광복동1가 15-6,부산광역시 중구 광복로85번길 5-3 1층 나폴리화덕," 화덕피자, 피자 ",부산광역시 중구 광복동1가 15-6,129.0340262,35.0989082,정좌표,2.61101e+18,구주소,부산광역시 중구 광복로85번길 5-3,부산광역시 중구 광복동1가 15-6,48952.0,2611057000.0,광복동,2611013300,광복동1가,패스트푸드류
중구,남포동,톤블랙&텐뿌라나인,부산광역시 중구 남포동2가 22-5,부산광역시 중구 남포길 24," 텐동, 일식 ",부산광역시 중구 남포동2가 22-5,129.0313354,35.0986156,정좌표,2.61101e+18,구주소,부산광역시 중구 남포길 24,부산광역시 중구 남포동2가 22-5,48953.0,2611058000.0,남포동,2611013700,남포동2가,밥류
중구,남포동,장인닭갈비,부산광역시 중구 남포동2가 20-3,부산광역시 중구 구덕로48번길 4-1 1층," 닭갈비, 치즈 ",부산광역시 중구 남포동2가 20-3,129.0307995,35.0987373,정좌표,2.61101e+18,구주소,부산광역시 중구 구덕로48번길 4-1,부산광역시 중구 남포동2가 20-3,48953.0,2611058000.0,남포동,2611013700,남포동2가,닭고기류
중구,남포동,스타벅스,부산광역시 중구 광복동1가 40-2,부산광역시 중구 구덕로 4," 콜드브루, 슈크림라떼 ",부산광역시 중구 광복동1가 40-2,129.0351369,35.0982767,정좌표,2.61101e+18,구주소,부산광역시 중구 구덕로 4,부산광역시 중구 광복동1가 40-2,48954.0,2611057000.0,광복동,2611013300,광복동1가,커피
중구,남포동,창녕상회,부산광역시 중구 남포동4가 37-1,부산광역시 중구 자갈치해안로 52," 갈치회, 횟집 ",부산광역시 중구 남포동4가 37-1,129.030608,35.0965936,정좌표,2.61101e+18,구주소,부산광역시 중구 자갈치해안로 52,부산광역시 중구 남포동4가 37-1,48983.0,2611058000.0,남포동,2611013900,남포동4가,생선류
중구,남포동,들뜸,부산광역시 중구 광복동1가 4-2,부산광역시 중구 광복로97번안길 6-8 포천마리빌딩 1층 들뜸," 술집, 한식주점 ",부산광역시 중구 광복동1가 4-2,129.0347906,35.0995146,정좌표,2.61101e+18,구주소,부산광역시 중구 광복로97번안길 6-8,부산광역시 중구 광복동1가 4-2,48952.0,2611057000.0,광복동,2611013300,광복동1가,주류
